# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  112       4.338467750556e-10       1.320781621613e-13      -4.348647068760e-12       5.667661003636e-16       7.867249130450e-12       1.152607512357e-12      -6.603267944586e-15 
  113       4.385318091957e-10       1.337640023813e-13      -4.437148455503e-12       5.771908426973e-16       7.681946113428e-12       1.131715222078e-12      -6.573525332495e-15 
  114       4.432357384974e-10       1.354049981127e-13      -4.524779386844e-12       5.877262094917e-16       7.502242069943e-12       1.111372066653e-12      -6.541234085642e-15 
  115       4.479571295224e-10       1.369993238014e-13      -4.611460290396e-12       5.983731398913e-16       7.327655375968e-12       1.091514110634e-12      -6.504322711438e-15 
  116       4.526945950916e-10       1.385452131108e-13      -4.697111850160e-12       6.091325747628e-16       7.157745175507e-12       1.072083919765e-12      -6.461035921405e-15 
  117       4.574474424458e-10       1.400411148134e-13      -4.781657579674e-12       6.200053771417e-16       6.992446473617e-12       1.053076302005e-12      -6.411374987245e-15 
  118       4.622150955334e-10       1.414855578928e-13      -4.865021612622e-12       6.309924027876e-16       6.831772691020e-12       1.034497756093e-12      -6.355827439440e-15 
  119       4.669968912485e-10       1.428771053515e-13      -4.947127952360e-12       6.420945249493e-16       6.675711174021e-12       1.016352243563e-12      -6.294923649595e-15 
  120       4.717920766257e-10       1.442143556859e-13      -5.027900505426e-12       6.533126345223e-16       6.524222395350e-12       9.986411065223e-13      -6.229237766179e-15 
  121       4.765998060338e-10       1.454959443630e-13      -5.107263115052e-12       6.646476402062e-16       6.377239155000e-12       9.813629854359e-13      -6.159388650261e-15 
  122       4.814191383705e-10       1.467205452949e-13      -5.185139594678e-12       6.761004686632e-16       6.234665781076e-12       9.645137369063e-13      -6.086040811256e-15 
  123       4.862490342561e-10       1.478868723154e-13      -5.261453761466e-12       6.876720646749e-16       6.096377330633e-12       9.480863514562e-13      -6.009905342663e-15 
  124       4.910883532280e-10       1.489936806554e-13      -5.336129469807e-12       6.993633913005e-16       5.962218790522e-12       9.320708713112e-13      -5.931740857806e-15 
  125       4.959358509349e-10       1.500397684183e-13      -5.409090644838e-12       7.111754300343e-16       5.832004278232e-12       9.164543081807e-13      -5.852354425576e-15 
  126       5.007901763307e-10       1.510239780559e-13      -5.480261315954e-12       7.231091809634e-16       5.705516242731e-12       9.012205610405e-13      -5.772602506171e-15 
  127       5.056498688693e-10       1.519451978442e-13      -5.549565650319e-12       7.351656629254e-16       5.582504665310e-12       8.863503339146e-13      -5.693391886837e-15 
  128       5.105133556979e-10       1.528023633590e-13      -5.616927986379e-12       7.473459136662e-16       5.462686260427e-12       8.718210536570e-13      -5.615680617610e-15 
  129       5.153791103650e-10       1.535945011239e-13      -5.682273675408e-12       7.596509524711e-16       5.345805360228e-12       8.576118207040e-13      -5.540281454496e-15 
  130       5.202461545847e-10       1.543208618344e-13      -5.745531639353e-12       7.720816630889e-16       5.231825817127e-12       8.437190500103e-13      -5.467245822345e-15 
  131       5.251136064705e-10       1.549808046056e-13      -5.806632158223e-12       7.846388982028e-16       5.120758740930e-12       8.301423985553e-13      -5.396413725723e-15 
  132       5.299805223218e-10       1.555737578696e-13      -5.865506126120e-12       7.973235156955e-16       5.012602347988e-12       8.168798404287e-13      -5.327604710890e-15 
  133       5.348458949747e-10       1.560992211529e-13      -5.922085090529e-12       8.101363785388e-16       4.907341603428e-12       8.039276206273e-13      -5.260617388351e-15 
  134       5.397086521514e-10       1.565567668540e-13      -5.976301291616e-12       8.230783546822e-16       4.804947863374e-12       7.912802088505e-13      -5.195228955415e-15 
  135       5.445676548102e-10       1.569460420209e-13      -6.028087701522e-12       8.361503169425e-16       4.705378517185e-12       7.789302532967e-13      -5.131194718750e-15 
  136       5.494216954957e-10       1.572667701284e-13      -6.077378063654e-12       8.493531428928e-16       4.608576629677e-12       7.668685344592e-13      -5.068247616941e-15 
  137       5.542694966883e-10       1.575187528553e-13      -6.124106931985e-12       8.626877147517e-16       4.514470583355e-12       7.550839189219e-13      -5.006097743044e-15 
