# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
 3881       2.275165730555e-15       3.251631833868e-15       2.042830155662e-14       5.284310935618e-14                     -nan       1.709481622075e-14       1.780332070161e-13 
 3882       2.276285117131e-15       3.253368765679e-15       2.042732763061e-14       5.286057505585e-14                     -nan       1.710755616369e-14       1.781748431897e-13 
 3883       2.277405334010e-15       3.255109801488e-15       2.042634334201e-14       5.287737842058e-14                     -nan       1.712031624590e-14       1.783164679721e-13 
 3884       2.278526500236e-15       3.256855069525e-15       2.042535372495e-14       5.289351904820e-14                     -nan       1.713309627580e-14       1.784580812045e-13 
 3885       2.279648735100e-15       3.258604698275e-15       2.042436382392e-14       5.290899653729e-14                     -nan       1.714589606135e-14       1.785996827283e-13 
 3886       2.280772158133e-15       3.260358816478e-15       2.042337869382e-14       5.292381048717e-14                     -nan       1.715871541011e-14       1.787412723843e-13 
 3887       2.281896889113e-15       3.262117553131e-15       2.042240339994e-14       5.293796049792e-14                     -nan       1.717155412921e-14       1.788828500136e-13 
 3888       2.283023048062e-15       3.263881037487e-15       2.042144301796e-14       5.295144617040e-14                     -nan       1.718441202532e-14       1.790244154567e-13 
 3889       2.284150755245e-15       3.265649399053e-15       2.042050263400e-14       5.296426710618e-14                     -nan       1.719728890471e-14       1.791659685542e-13 
 3890       2.285280131174e-15       3.267422767596e-15       2.041958734455e-14       5.297642290763e-14                     -nan       1.721018457319e-14       1.793075091466e-13 
 3891       2.286411296604e-15       3.269201273136e-15       2.041870225656e-14       5.298791317786e-14                     -nan       1.722309883616e-14       1.794490370740e-13 
 3892       2.287544372535e-15       3.270985045950e-15       2.041785248738e-14       5.299873752073e-14                     -nan       1.723603149857e-14       1.795905521764e-13 
 3893       2.288679480213e-15       3.272774216575e-15       2.041704316481e-14       5.300889554089e-14                     -nan       1.724898236496e-14       1.797320542939e-13 
 3894       2.289816741129e-15       3.274568915800e-15       2.041627942709e-14       5.301838684371e-14                     -nan       1.726195123940e-14       1.798735432660e-13 
 3895       2.290956277018e-15       3.276369274675e-15       2.041556642290e-14       5.302721103537e-14                     -nan       1.727493792556e-14       1.800150189325e-13 
 3896       2.292098209863e-15       3.278175424506e-15       2.041490931139e-14       5.303536772276e-14                     -nan       1.728794222666e-14       1.801564811327e-13 
 3897       2.293242661891e-15       3.279987496855e-15       2.041431326216e-14       5.304285651357e-14                     -nan       1.730096394549e-14       1.802979297058e-13 
 3898       2.294389729824e-15       3.281805604507e-15       2.041378189634e-14       5.304967901666e-14                     -nan       1.731400288416e-14       1.804393649208e-13 
 3899       2.295539407519e-15       3.283629784272e-15       2.041331260335e-14       5.305584485150e-14                     -nan       1.732705884339e-14       1.805807887677e-13 
 3900       2.296691663037e-15       3.285460053968e-15       2.041290120658e-14       5.306136566134e-14                     -nan       1.734013162320e-14       1.807222036708e-13 
 3901       2.297846464369e-15       3.287296431437e-15       2.041254352065e-14       5.306625311485e-14                     -nan       1.735322102318e-14       1.808636120598e-13 
 3902       2.299003779433e-15       3.289138934541e-15       2.041223535148e-14       5.307051890613e-14                     -nan       1.736632684250e-14       1.810050163694e-13 
 3903       2.300163576078e-15       3.290987581169e-15       2.041197249625e-14       5.307417475474e-14                     -nan       1.737944887986e-14       1.811464190395e-13 
 3904       2.301325822079e-15       3.292842389232e-15       2.041175074339e-14       5.307723240571e-14                     -nan       1.739258693354e-14       1.812878225152e-13 
 3905       2.302490485143e-15       3.294703376663e-15       2.041156587257e-14       5.307970362957e-14                     -nan       1.740574080137e-14       1.814292292466e-13 
 3906       2.303657532903e-15       3.296570561422e-15       2.041141365474e-14       5.308160022233e-14                     -nan       1.741891028076e-14       1.815706416891e-13 
 3907       2.304826932923e-15       3.298443961489e-15       2.041128985205e-14       5.308293400555e-14                     -nan       1.743209516866e-14       1.817120623031e-13 
 3908       2.305998652695e-15       3.300323594869e-15       2.041119021791e-14       5.308371682630e-14                     -nan       1.744529526158e-14       1.818534935542e-13 
 3909       2.307172659638e-15       3.302209479591e-15       2.041111049697e-14       5.308396055723e-14                     -nan       1.745851035560e-14       1.819949379134e-13 
 3910       2.308348921101e-15       3.304101633707e-15       2.041104642506e-14       5.308367709655e-14                     -nan       1.747174024635e-14       1.821363978565e-13 
 3911       2.309527404361e-15       3.306000075292e-15       2.041099372927e-14       5.308287836806e-14                     -nan       1.748498472902e-14       1.822778758647e-13 
 3912       2.310708076624e-15       3.307904822445e-15       2.041094812788e-14       5.308157632115e-14                     -nan       1.749824359838e-14       1.824193744243e-13 
 3913       2.311890905025e-15       3.309815893290e-15       2.041090533039e-14       5.307978293085e-14                     -nan       1.751151664872e-14       1.825608960268e-13 
 3914       2.313075856625e-15       3.311733305971e-15       2.041086103750e-14       5.307751019782e-14                     -nan       1.752480367391e-14       1.827024431689e-13 
 3915       2.314262898416e-15       3.313657078659e-15       2.041081094108e-14       5.307477014838e-14                     -nan       1.753810446739e-14       1.828440183524e-13 
 3916       2.315451997316e-15       3.315587229548e-15       2.041075072422e-14       5.307157483451e-14                     -nan       1.755141882213e-14       1.829856240844e-13 
 3917       2.316643120173e-15       3.317523776853e-15       2.041067606119e-14       5.306793633389e-14                     -nan       1.756474653067e-14       1.831272628771e-13 
 3918       2.317836233762e-15       3.319466738817e-15       2.041058261743e-14       5.306386674990e-14                     -nan       1.757808738511e-14       1.832689372478e-13 
 3919       2.319031304787e-15       3.321416133702e-15       2.041046604954e-14       5.305937821163e-14                     -nan       1.759144117710e-14       1.834106497193e-13 
 3920       2.320228299879e-15       3.323371979797e-15       2.041032200532e-14       5.305448287393e-14                     -nan       1.760480769784e-14       1.835524028193e-13 
 3921       2.321427185599e-15       3.325334295413e-15       2.041014612370e-14       5.304919291737e-14                     -nan       1.761818673812e-14       1.836941990809e-13 
 3922       2.322627928434e-15       3.327303098887e-15       2.040993403479e-14       5.304352054834e-14                     -nan       1.763157808824e-14       1.838360410422e-13 
 3923       2.323830494799e-15       3.329278408575e-15       2.040968135983e-14       5.303747799896e-14                     -nan       1.764498153808e-14       1.839779312467e-13 
 3924       2.325034851039e-15       3.331260242862e-15       2.040938371123e-14       5.303107752720e-14                     -nan       1.765839687707e-14       1.841198722430e-13 
 3925       2.326240963424e-15       3.333248620152e-15       2.040903669250e-14       5.302433141683e-14                     -nan       1.767182389421e-14       1.842618665850e-13 
 3926       2.327448798154e-15       3.335243558878e-15       2.040863589833e-14       5.301725197745e-14                     -nan       1.768526237802e-14       1.844039168318e-13 
 3927       2.328658321355e-15       3.337245077491e-15       2.040817691450e-14       5.300985154454e-14                     -nan       1.769871211660e-14       1.845460255476e-13 
 3928       2.329869499083e-15       3.339253194469e-15       2.040765531794e-14       5.300214247943e-14                     -nan       1.771217289761e-14       1.846881953020e-13 
 3929       2.331082297320e-15       3.341267928315e-15       2.040706667666e-14       5.299413716933e-14                     -nan       1.772564450824e-14       1.848304286698e-13 
 3930       2.332296681975e-15       3.343289297552e-15       2.040640654983e-14       5.298584802738e-14                     -nan       1.773912673525e-14       1.849727282309e-13 
 3931       2.333512618887e-15       3.345317320730e-15       2.040567048769e-14       5.297728749261e-14                     -nan       1.775261936494e-14       1.851150965705e-13 
 3932       2.334730073820e-15       3.347352016420e-15       2.040485403159e-14       5.296846803001e-14                     -nan       1.776612218319e-14       1.852575362791e-13 
 3933       2.335949012467e-15       3.349393403220e-15       2.040395271397e-14       5.295940213052e-14                     -nan       1.777963497539e-14       1.854000499524e-13 
 3934       2.337169400448e-15       3.351441499750e-15       2.040296205837e-14       5.295010231104e-14                     -nan       1.779315752653e-14       1.855426401914e-13 
 3935       2.338391203310e-15       3.353496324654e-15       2.040187757939e-14       5.294058111447e-14                     -nan       1.780668962111e-14       1.856853096022e-13 
 3936       2.339614386528e-15       3.355557896599e-15       2.040069478274e-14       5.293085110969e-14                     -nan       1.782023104320e-14       1.858280607963e-13 
 3937       2.340838926812e-15       3.357626209251e-15       2.039941081042e-14       5.292092501208e-14                     -nan       1.783378160287e-14       1.859708961657e-13 
 3938       2.342064846083e-15       3.359701156093e-15       2.039802938321e-14       5.291081604539e-14                     -nan       1.784734121555e-14       1.861138172076e-13 
 3939       2.343292177621e-15       3.361782605327e-15       2.039655587661e-14       5.290053758121e-14                     -nan       1.786090982297e-14       1.862568251974e-13 
 3940       2.344520954773e-15       3.363870424872e-15       2.039499567721e-14       5.289010301866e-14                     -nan       1.787448736674e-14       1.863999214130e-13 
 3941       2.345751210952e-15       3.365964482366e-15       2.039335418278e-14       5.287952578446e-14                     -nan       1.788807378833e-14       1.865431071348e-13 
 3942       2.346982979634e-15       3.368064645165e-15       2.039163680221e-14       5.286881933287e-14                     -nan       1.790166902908e-14       1.866863836456e-13 
 3943       2.348216294362e-15       3.370170780343e-15       2.038984895555e-14       5.285799714574e-14                     -nan       1.791527303022e-14       1.868297522308e-13 
 3944       2.349451188744e-15       3.372282754693e-15       2.038799607402e-14       5.284707273256e-14                     -nan       1.792888573283e-14       1.869732141785e-13 
 3945       2.350687696454e-15       3.374400434723e-15       2.038608360000e-14       5.283605963041e-14                     -nan       1.794250707787e-14       1.871167707791e-13 
 3946       2.351925851229e-15       3.376523686660e-15       2.038411698703e-14       5.282497140404e-14                     -nan       1.795613700620e-14       1.872604233256e-13 
 3947       2.353165686874e-15       3.378652376449e-15       2.038210169985e-14       5.281382164587e-14                     -nan       1.796977545851e-14       1.874041731137e-13 
 3948       2.354407237258e-15       3.380786369750e-15       2.038004321438e-14       5.280262397597e-14                     -nan       1.798342237538e-14       1.875480214413e-13 
 3949       2.355650536316e-15       3.382925531942e-15       2.037794701774e-14       5.279139204212e-14                     -nan       1.799707769728e-14       1.876919696092e-13 
 3950       2.356895618049e-15       3.385069728119e-15       2.037581860825e-14       5.278013951983e-14                     -nan       1.801074136452e-14       1.878360189205e-13 
 3951       2.358142516523e-15       3.387218823092e-15       2.037366349543e-14       5.276888011234e-14                     -nan       1.802441331731e-14       1.879801706809e-13 
 3952       2.359391265869e-15       3.389372681389e-15       2.037148720004e-14       5.275762755061e-14                     -nan       1.803809349572e-14       1.881244261986e-13 
 3953       2.360641900286e-15       3.391531167254e-15       2.036929525404e-14       5.274639559341e-14                     -nan       1.805178183969e-14       1.882687867845e-13 
 3954       2.361894454036e-15       3.393694144645e-15       2.036709320064e-14       5.273519802726e-14                     -nan       1.806547828903e-14       1.884132537520e-13 
 3955       2.363148961449e-15       3.395861477240e-15       2.036488659426e-14       5.272404866651e-14                     -nan       1.807918278342e-14       1.885578284168e-13 
 3956       2.364405456919e-15       3.398033028427e-15       2.036268100061e-14       5.271296135332e-14                     -nan       1.809289526244e-14       1.887025120974e-13 
 3957       2.365663974907e-15       3.400208661314e-15       2.036048199660e-14       5.270194995767e-14                     -nan       1.810661566550e-14       1.888473061149e-13 
 3958       2.366924549939e-15       3.402388238723e-15       2.035829517044e-14       5.269102837743e-14                     -nan       1.812034393191e-14       1.889922117928e-13 
 3959       2.368187216607e-15       3.404571623190e-15       2.035612612159e-14       5.268021053832e-14                     -nan       1.813408000084e-14       1.891372304571e-13 
 3960       2.369452009571e-15       3.406758676967e-15       2.035398046079e-14       5.266951039396e-14                     -nan       1.814782381134e-14       1.892823634365e-13 
 3961       2.370718963555e-15       3.408949262019e-15       2.035186381005e-14       5.265894192586e-14                     -nan       1.816157530232e-14       1.894276120622e-13 
 3962       2.371988113348e-15       3.411143240028e-15       2.034978180267e-14       5.264851914349e-14                     -nan       1.817533441256e-14       1.895729776680e-13 
 3963       2.373259493808e-15       3.413340472388e-15       2.034774008326e-14       5.263825608424e-14                     -nan       1.818910108073e-14       1.897184615902e-13 
 3964       2.374533139857e-15       3.415540820209e-15       2.034574430771e-14       5.262816681345e-14                     -nan       1.820287524535e-14       1.898640651677e-13 
 3965       2.375809086485e-15       3.417744144315e-15       2.034380014323e-14       5.261826542447e-14                     -nan       1.821665684483e-14       1.900097897419e-13 
 3966       2.377087368745e-15       3.419950305241e-15       2.034191326835e-14       5.260856603862e-14                     -nan       1.823044581743e-14       1.901556366569e-13 
 3967       2.378368021760e-15       3.422159163238e-15       2.034008937292e-14       5.259908280525e-14                     -nan       1.824424210129e-14       1.903016072591e-13 
 3968       2.379651080717e-15       3.424370578271e-15       2.033833415812e-14       5.258982990172e-14                     -nan       1.825804563444e-14       1.904477028979e-13 
 3969       2.380936580870e-15       3.426584410017e-15       2.033665333647e-14       5.258082153347e-14                     -nan       1.827185635475e-14       1.905939249248e-13 
 3970       2.382224557540e-15       3.428800517866e-15       2.033505263183e-14       5.257207193398e-14                     -nan       1.828567419997e-14       1.907402746942e-13 
 3971       2.383515046112e-15       3.431018760920e-15       2.033353777940e-14       5.256359536483e-14                     -nan       1.829949910773e-14       1.908867535630e-13 
 3972       2.384808082041e-15       3.433238997997e-15       2.033211452577e-14       5.255540611568e-14                     -nan       1.831333101553e-14       1.910333628905e-13 
 3973       2.386103700846e-15       3.435461087623e-15       2.033078862887e-14       5.254751850432e-14                     -nan       1.832716986072e-14       1.911801040387e-13 
 3974       2.387401938113e-15       3.437684888040e-15       2.032956585802e-14       5.253994687670e-14                     -nan       1.834101558055e-14       1.913269783724e-13 
 3975       2.388702829495e-15       3.439910257201e-15       2.032845199390e-14       5.253270560689e-14                     -nan       1.835486811212e-14       1.914739872585e-13 
 3976       2.390006394652e-15       3.442137041239e-15       2.032745202112e-14       5.252580775489e-14                     -nan       1.836872742983e-14       1.916211320932e-13 
 3977       2.391312589014e-15       3.444365039828e-15       2.032656770252e-14       5.251926103441e-14                     -nan       1.838259365777e-14       1.917684143800e-13 
 3978       2.392621351838e-15       3.446594040691e-15       2.032579999592e-14       5.251307183029e-14                     -nan       1.839646695775e-14       1.919158356517e-13 
 3979       2.393932622255e-15       3.448823831129e-15       2.032514986082e-14       5.250724653934e-14                     -nan       1.841034749190e-14       1.920633974438e-13 
 3980       2.395246339270e-15       3.451054198010e-15       2.032461825833e-14       5.250179157039e-14                     -nan       1.842423542267e-14       1.922111012951e-13 
 3981       2.396562441758e-15       3.453284927775e-15       2.032420615126e-14       5.249671334431e-14                     -nan       1.843813091282e-14       1.923589487468e-13 
 3982       2.397880868468e-15       3.455515806437e-15       2.032391450403e-14       5.249201829397e-14                     -nan       1.845203412545e-14       1.925069413434e-13 
 3983       2.399201558021e-15       3.457746619579e-15       2.032374428275e-14       5.248771286429e-14                     -nan       1.846594522398e-14       1.926550806321e-13 
 3984       2.400524448911e-15       3.459977152355e-15       2.032369645517e-14       5.248380351222e-14                     -nan       1.847986437214e-14       1.928033681632e-13 
 3985       2.401849479504e-15       3.462207189490e-15       2.032377199071e-14       5.248029670679e-14                     -nan       1.849379173400e-14       1.929518054896e-13 
 3986       2.403176588037e-15       3.464436515280e-15       2.032397186043e-14       5.247719892905e-14                     -nan       1.850772747395e-14       1.931003941675e-13 
 3987       2.404505712619e-15       3.466664913588e-15       2.032429703706e-14       5.247451667214e-14                     -nan       1.852167175669e-14       1.932491357557e-13 
 3988       2.405836791234e-15       3.468892167849e-15       2.032474849499e-14       5.247225644125e-14                     -nan       1.853562474726e-14       1.933980318160e-13 
 3989       2.407169761733e-15       3.471118061067e-15       2.032532721028e-14       5.247042475367e-14                     -nan       1.854958661101e-14       1.935470839133e-13 
 3990       2.408504561844e-15       3.473342375815e-15       2.032603416064e-14       5.246902813877e-14                     -nan       1.856355751364e-14       1.936962936152e-13 
 3991       2.409841129163e-15       3.475564894235e-15       2.032687032545e-14       5.246807313801e-14                     -nan       1.857753762113e-14       1.938456624924e-13 
 3992       2.411179401160e-15       3.477785398037e-15       2.032783668575e-14       5.246756630495e-14                     -nan       1.859152709984e-14       1.939951921183e-13 
 3993       2.412519315174e-15       3.480003668500e-15       2.032893422425e-14       5.246751420527e-14                     -nan       1.860552611640e-14       1.941448840694e-13 
 3994       2.413860808417e-15       3.482219486471e-15       2.033016392532e-14       5.246792341675e-14                     -nan       1.861953483780e-14       1.942947399252e-13 
 3995       2.415203817974e-15       3.484432632365e-15       2.033152677501e-14       5.246880052930e-14                     -nan       1.863355343136e-14       1.944447612679e-13 
 3996       2.416548280798e-15       3.486642886163e-15       2.033302376103e-14       5.247015214496e-14                     -nan       1.864758206469e-14       1.945949496827e-13 
 3997       2.417894133716e-15       3.488850027415e-15       2.033465587275e-14       5.247198487792e-14                     -nan       1.866162090576e-14       1.947453067580e-13 
 3998       2.419241313425e-15       3.491053835236e-15       2.033642410123e-14       5.247430535449e-14                     -nan       1.867567012285e-14       1.948958340848e-13 
 3999       2.420589756492e-15       3.493254088312e-15       2.033832943918e-14       5.247712021317e-14                     -nan       1.868972988457e-14       1.950465332571e-13 
 4000       2.421939399358e-15       3.495450564890e-15       2.034037288102e-14       5.248043610457e-14                     -nan       1.870380035986e-14       1.951974058720e-13 
 4001       2.423290178332e-15       3.497643042786e-15       2.034255542279e-14       5.248425969152e-14                     -nan       1.871788171797e-14       1.953484535294e-13 
 4002       2.424642029595e-15       3.499831299382e-15       2.034487806224e-14       5.248859764899e-14                     -nan       1.873197412850e-14       1.954996778323e-13 
 4003       2.425994889199e-15       3.502015111625e-15       2.034734179879e-14       5.249345666414e-14                     -nan       1.874607776136e-14       1.956510803863e-13 
 4004       2.427348693066e-15       3.504194256028e-15       2.034994763353e-14       5.249884343632e-14                     -nan       1.876019278679e-14       1.958026628004e-13 
 4005       2.428703376990e-15       3.506368508668e-15       2.035269656924e-14       5.250476467709e-14                     -nan       1.877431937536e-14       1.959544266863e-13 
 4006       2.430058876634e-15       3.508537645187e-15       2.035558961036e-14       5.251122711020e-14                     -nan       1.878845769798e-14       1.961063736586e-13 
 4007       2.431415127531e-15       3.510701440794e-15       2.035862776301e-14       5.251823747160e-14                     -nan       1.880260792586e-14       1.962585053349e-13 
 4008       2.432772065087e-15       3.512859670258e-15       2.036181203501e-14       5.252580250950e-14                     -nan       1.881677023056e-14       1.964108233359e-13 
 4009       2.434129624575e-15       3.515012107916e-15       2.036514343585e-14       5.253392898429e-14                     -nan       1.883094478396e-14       1.965633292851e-13 
 4010       2.435487741141e-15       3.517158527666e-15       2.036862297670e-14       5.254262366862e-14                     -nan       1.884513175827e-14       1.967160248090e-13 
 4011       2.436846349799e-15       3.519298702970e-15       2.037225167041e-14       5.255189334737e-14                     -nan       1.885933132603e-14       1.968689115371e-13 
 4012       2.438205385435e-15       3.521432406856e-15       2.037603053152e-14       5.256174481769e-14                     -nan       1.887354366010e-14       1.970219911018e-13 
 4013       2.439564782802e-15       3.523559411911e-15       2.037996057625e-14       5.257218488896e-14                     -nan       1.888776893367e-14       1.971752651384e-13 
 4014       2.440924476527e-15       3.525679490286e-15       2.038404282252e-14       5.258322038282e-14                     -nan       1.890200732029e-14       1.973287352854e-13 
 4015       2.442284380504e-15       3.527792431296e-15       2.038827664927e-14       5.259485641595e-14                     -nan       1.891625901426e-14       1.974824030532e-13 
 4016       2.443644326021e-15       3.529898094282e-15       2.039265486799e-14       5.260709124138e-14                     -nan       1.893052429221e-14       1.976362694319e-13 
 4017       2.445004123412e-15       3.531996355940e-15       2.039716863326e-14       5.261992138835e-14                     -nan       1.894480345182e-14       1.977903352823e-13 
 4018       2.446363582631e-15       3.534087092740e-15       2.040180908168e-14       5.263334337785e-14                     -nan       1.895909679130e-14       1.979446014664e-13 
 4019       2.447722513258e-15       3.536170180923e-15       2.040656733191e-14       5.264735372258e-14                     -nan       1.897340460947e-14       1.980990688478e-13 
 4020       2.449080724494e-15       3.538245496501e-15       2.041143448464e-14       5.266194892701e-14                     -nan       1.898772720570e-14       1.982537382915e-13 
 4021       2.450438025162e-15       3.540312915258e-15       2.041640162261e-14       5.267712548733e-14                     -nan       1.900206487995e-14       1.984086106639e-13 
 4022       2.451794223707e-15       3.542372312751e-15       2.042145981055e-14       5.269287989143e-14                     -nan       1.901641793277e-14       1.985636868328e-13 
 4023       2.453149128199e-15       3.544423564308e-15       2.042660009519e-14       5.270920861894e-14                     -nan       1.903078666525e-14       1.987189676674e-13 
 4024       2.454502546325e-15       3.546466545027e-15       2.043181350527e-14       5.272610814119e-14                     -nan       1.904517137909e-14       1.988744540384e-13 
 4025       2.455854285397e-15       3.548501129778e-15       2.043709105149e-14       5.274357492124e-14                     -nan       1.905957237655e-14       1.990301468176e-13 
 4026       2.457204152346e-15       3.550527193203e-15       2.044242372654e-14       5.276160541381e-14                     -nan       1.907398996048e-14       1.991860468787e-13 
 4027       2.458551953726e-15       3.552544609715e-15       2.044780250505e-14       5.278019606536e-14                     -nan       1.908842443430e-14       1.993421550965e-13 
 4028       2.459897495709e-15       3.554553253495e-15       2.045321834360e-14       5.279934331401e-14                     -nan       1.910287610200e-14       1.994984723471e-13 
 4029       2.461240584090e-15       3.556552998498e-15       2.045866218070e-14       5.281904358957e-14                     -nan       1.911734526817e-14       1.996549995085e-13 
 4030       2.462581024284e-15       3.558543718447e-15       2.046412493681e-14       5.283929331355e-14                     -nan       1.913183223796e-14       1.998117374595e-13 
 4031       2.463918621324e-15       3.560525286838e-15       2.046959751428e-14       5.286008889910e-14                     -nan       1.914633731711e-14       1.999686870809e-13 
 4032       2.465253179865e-15       3.562497576936e-15       2.047507079735e-14       5.288142675107e-14                     -nan       1.916086081194e-14       2.001258492545e-13 
 4033       2.466584504180e-15       3.564460461774e-15       2.048053565218e-14       5.290330326596e-14                     -nan       1.917540302934e-14       2.002832248637e-13 
 4034       2.467912398163e-15       3.566413814159e-15       2.048598292678e-14       5.292571483192e-14                     -nan       1.918996427680e-14       2.004408147933e-13 
 4035       2.469236665325e-15       3.568357506664e-15       2.049140345106e-14       5.294865782877e-14                     -nan       1.920454486236e-14       2.005986199295e-13 
 4036       2.470557108797e-15       3.570291411635e-15       2.049678803676e-14       5.297212862796e-14                     -nan       1.921914509468e-14       2.007566411600e-13 
 4037       2.471873531329e-15       3.572215401185e-15       2.050212747747e-14       5.299612359260e-14                     -nan       1.923376528296e-14       2.009148793737e-13 
 4038       2.473185735289e-15       3.574129347198e-15       2.050741254863e-14       5.302063907742e-14                     -nan       1.924840573703e-14       2.010733354613e-13 
 4039       2.474493522663e-15       3.576033121327e-15       2.051263400747e-14       5.304567142879e-14                     -nan       1.926306676725e-14       2.012320103145e-13 
 4040       2.475796695055e-15       3.577926594993e-15       2.051778259307e-14       5.307121698469e-14                     -nan       1.927774868460e-14       2.013909048268e-13 
 4041       2.477095053687e-15       3.579809639387e-15       2.052284902629e-14       5.309727207475e-14                     -nan       1.929245180063e-14       2.015500198929e-13 
 4042       2.478388399396e-15       3.581682125469e-15       2.052782400977e-14       5.312383302019e-14                     -nan       1.930717642748e-14       2.017093564090e-13 
 4043       2.479676532641e-15       3.583543923967e-15       2.053269822795e-14       5.315089613384e-14                     -nan       1.932192287787e-14       2.018689152727e-13 
 4044       2.480959253494e-15       3.585394905379e-15       2.053746234703e-14       5.317845772015e-14                     -nan       1.933669146509e-14       2.020286973830e-13 
 4045       2.482236361645e-15       3.587234939970e-15       2.054210701494e-14       5.320651407515e-14                     -nan       1.935148250303e-14       2.021887036404e-13 
 4046       2.483507656401e-15       3.589063897774e-15       2.054662286140e-14       5.323506148648e-14                     -nan       1.936629630617e-14       2.023489349468e-13 
 4047       2.484772936685e-15       3.590881648593e-15       2.055100049782e-14       5.326409623335e-14                     -nan       1.938113318956e-14       2.025093922057e-13 
 4048       2.486032001034e-15       3.592688061997e-15       2.055523051736e-14       5.329361458656e-14                     -nan       1.939599346885e-14       2.026700763216e-13 
 4049       2.487284647605e-15       3.594483007323e-15       2.055930349488e-14       5.332361280849e-14                     -nan       1.941087746027e-14       2.028309882009e-13 
 4050       2.488530674167e-15       3.596266353679e-15       2.056320998693e-14       5.335408715309e-14                     -nan       1.942578548062e-14       2.029921287511e-13 
 4051       2.489769878106e-15       3.598037969936e-15       2.056694053177e-14       5.338503386587e-14                     -nan       1.944071784732e-14       2.031534988814e-13 
 4052       2.491002056422e-15       3.599797724737e-15       2.057048564932e-14       5.341644918391e-14                     -nan       1.945567487834e-14       2.033150995023e-13 
 4053       2.492227005731e-15       3.601545486488e-15       2.057383584117e-14       5.344832933584e-14                     -nan       1.947065689227e-14       2.034769315256e-13 
 4054       2.493444559960e-15       3.603281164330e-15       2.057698321270e-14       5.348066913224e-14                     -nan       1.948566419302e-14       2.036389944833e-13 
 4055       2.494654703596e-15       3.605004831183e-15       2.057992634589e-14       5.351345773137e-14                     -nan       1.950069702404e-14       2.038012823775e-13 
 4056       2.495857458842e-15       3.606716601146e-15       2.058266544410e-14       5.354668285811e-14                     -nan       1.951575561395e-14       2.039637878151e-13 
 4057       2.497052847965e-15       3.608416588568e-15       2.058520071153e-14       5.358033221217e-14                     -nan       1.953084019179e-14       2.041265033883e-13 
 4058       2.498240893292e-15       3.610104908050e-15       2.058753235322e-14       5.361439346809e-14                     -nan       1.954595098699e-14       2.042894216741e-13 
 4059       2.499421617211e-15       3.611781674446e-15       2.058966057508e-14       5.364885427520e-14                     -nan       1.956108822941e-14       2.044525352348e-13 
 4060       2.500595042170e-15       3.613447002865e-15       2.059158558383e-14       5.368370225760e-14                     -nan       1.957625214930e-14       2.046158366175e-13 
 4061       2.501761190679e-15       3.615101008665e-15       2.059330758707e-14       5.371892501417e-14                     -nan       1.959144297733e-14       2.047793183545e-13 
 4062       2.502920085308e-15       3.616743807460e-15       2.059482679321e-14       5.375451011855e-14                     -nan       1.960666094458e-14       2.049429729632e-13 
 4063       2.504071748689e-15       3.618375515116e-15       2.059614341154e-14       5.379044511909e-14                     -nan       1.962190628253e-14       2.051067929458e-13 
 4064       2.505216203512e-15       3.619996247752e-15       2.059725765218e-14       5.382671753888e-14                     -nan       1.963717922308e-14       2.052707707896e-13 
 4065       2.506353472532e-15       3.621606121743e-15       2.059816972611e-14       5.386331487571e-14                     -nan       1.965247999853e-14       2.054348989669e-13 
 4066       2.507483578562e-15       3.623205253713e-15       2.059887984514e-14       5.390022460203e-14                     -nan       1.966780884159e-14       2.055991699350e-13 
 4067       2.508606544478e-15       3.624793760544e-15       2.059938822195e-14       5.393743416502e-14                     -nan       1.968316598540e-14       2.057635761361e-13 
 4068       2.509722393216e-15       3.626371759371e-15       2.059969507006e-14       5.397493098645e-14                     -nan       1.969855166349e-14       2.059281099974e-13 
 4069       2.510831147773e-15       3.627939367583e-15       2.059980060384e-14       5.401270246279e-14                     -nan       1.971396610981e-14       2.060927639312e-13 
 4070       2.511932831208e-15       3.629496702821e-15       2.059970503851e-14       5.405073596509e-14                     -nan       1.972940955871e-14       2.062575303346e-13 
 4071       2.513027466641e-15       3.631043882985e-15       2.059940859016e-14       5.408901883903e-14                     -nan       1.974488224496e-14       2.064224015896e-13 
 4072       2.514115077254e-15       3.632581026226e-15       2.059891147572e-14       5.412753840488e-14                     -nan       1.976038440376e-14       2.065873700632e-13 
 4073       2.515195686288e-15       3.634108250951e-15       2.059821391295e-14       5.416628195750e-14                     -nan       1.977591627068e-14       2.067524281074e-13 
 4074       2.516269317047e-15       3.635625675823e-15       2.059731612051e-14       5.420523676629e-14                     -nan       1.979147808174e-14       2.069175680589e-13 
 4075       2.517335992897e-15       3.637133419757e-15       2.059621831788e-14       5.424439007521e-14                     -nan       1.980707007336e-14       2.070827822396e-13 
 4076       2.518395737264e-15       3.638631601928e-15       2.059492072541e-14       5.428372910275e-14                     -nan       1.982269248236e-14       2.072480629560e-13 
 4077       2.519448573637e-15       3.640120341763e-15       2.059342356429e-14       5.432324104192e-14                     -nan       1.983834554599e-14       2.074134024996e-13 
