# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  115       4.482425923003e-10       1.371670524235e-13      -4.616887497418e-12       5.974324413264e-16       7.346384983946e-12       1.090738763110e-12      -6.557129144607e-15 
  116       4.529847697997e-10       1.387184707690e-13      -4.702753132326e-12       6.081716750201e-16       7.176064539408e-12       1.071336775720e-12      -6.506748964489e-15 
  117       4.577426906688e-10       1.402199595279e-13      -4.787518548723e-12       6.190236713014e-16       7.010365679205e-12       1.052379171712e-12      -6.451960724894e-15 
  118       4.625157541818e-10       1.416700440066e-13      -4.871107819920e-12       6.299892538145e-16       6.849301909046e-12       1.033869156463e-12      -6.393067813781e-15 
  119       4.673032700396e-10       1.430672833518e-13      -4.953444879467e-12       6.410692624946e-16       6.692860602888e-12       1.015807120184e-12      -6.330398389690e-15 
  120       4.721044555055e-10       1.444102720233e-13      -5.034453554457e-12       6.522645537068e-16       6.541002201979e-12       9.981905494935e-13      -6.264305897052e-15 
  121       4.769184325399e-10       1.456976412670e-13      -5.114057598830e-12       6.635760003842e-16       6.393659413899e-12       9.810139389849e-13      -6.195169581491e-15 
  122       4.817442249362e-10       1.469280605882e-13      -5.192180726668e-12       6.750044921667e-16       6.250736411602e-12       9.642687027938e-13      -6.123395005132e-15 
  123       4.865807554556e-10       1.481002392239e-13      -5.268746645506e-12       6.865509355395e-16       6.112108032458e-12       9.479430861677e-13      -6.049414561909e-15 
  124       4.914268429626e-10       1.492129276165e-13      -5.343679089627e-12       6.982162539719e-16       5.977618977295e-12       9.320220770335e-13      -5.973687992870e-15 
  125       4.962811995603e-10       1.502649188862e-13      -5.416901853367e-12       7.100013880555e-16       5.847083009440e-12       9.164873175666e-13      -5.896702901482e-15 
  126       5.011424277258e-10       1.512550503043e-13      -5.488338824418e-12       7.219072956430e-16       5.720282153766e-12       9.013170157590e-13      -5.818975268940e-15 
  127       5.060090174452e-10       1.521822047662e-13      -5.557914017129e-12       7.339349519868e-16       5.596965895725e-12       8.864858569877e-13      -5.741049969470e-15 
  128       5.108793433491e-10       1.530453122641e-13      -5.625551605806e-12       7.460853498774e-16       5.476850380398e-12       8.719649155833e-13      -5.663501285640e-15 
  129       5.157518334090e-10       1.538433932399e-13      -5.691176792385e-12       7.583594800425e-16       5.359679423587e-12       8.577283562537e-13      -5.586829102291e-15 
  130       5.206255020354e-10       1.545756908916e-13      -5.754718446317e-12       7.707582696192e-16       5.245416813630e-12       8.437745573702e-13      -5.511133518657e-15 
  131       5.254994703195e-10       1.552415562319e-13      -5.816106818560e-12       7.832826371624e-16       5.134073689886e-12       8.301071486015e-13      -5.436405348457e-15 
  132       5.303727980937e-10       1.558404092654e-13      -5.875272772063e-12       7.959335117770e-16       5.025648266570e-12       8.167283893214e-13      -5.362627012643e-15 
  133       5.352444822943e-10       1.563717407606e-13      -5.932147821032e-12       8.087118331146e-16       4.920125474099e-12       8.036391287625e-13      -5.289772308217e-15 
  134       5.401134553246e-10       1.568351140230e-13      -5.986664170207e-12       8.216185513718e-16       4.817476600433e-12       7.908387661711e-13      -5.217806177056e-15 
  135       5.449785834174e-10       1.572301666675e-13      -6.038754754135e-12       8.346546272865e-16       4.717658932429e-12       7.783252109607e-13      -5.146684474726e-15 
  136       5.498386649985e-10       1.575566123912e-13      -6.088353276439e-12       8.478210321358e-16       4.620615397183e-12       7.660948428666e-13      -5.076353739311e-15 
  137       5.546924290493e-10       1.578142427460e-13      -6.135394249091e-12       8.611187477333e-16       4.526274203377e-12       7.541424720998e-13      -5.006750960227e-15 
  138       5.595385334696e-10       1.580029289110e-13      -6.179813031689e-12       8.745487664260e-16       4.434548482627e-12       7.424612995011e-13      -4.937803347045e-15 
  139       5.643755634408e-10       1.581226234657e-13      -6.221545870724e-12       8.881120910922e-16       4.345335930827e-12       7.310428766957e-13      -4.869428098314e-15 
  140       5.692020297888e-10       1.581733621621e-13      -6.260529938854e-12       9.018097351385e-16       4.258518449499e-12       7.198770662467e-13      -4.801532170376e-15 
  141       5.740163673465e-10       1.581552656977e-13      -6.296703374180e-12       9.156427224969e-16       4.173961787136e-12       7.089520018100e-13      -4.734012046194e-15 
  142       5.788169333174e-10       1.580685414880e-13      -6.330005319513e-12       9.296120876228e-16       4.091515180549e-12       6.982540482876e-13      -4.666753504167e-15 
  143       5.836020056380e-10       1.579134854392e-13      -6.360375961651e-12       9.437188754915e-16       4.011010996216e-12       6.877677619826e-13      -4.599631386952e-15 
  144       5.883699200962e-10       1.576904965123e-13      -6.387757109550e-12       9.579640614914e-16       3.932299877338e-12       6.774792592538e-13      -4.532536558042e-15 
  145       5.931195003775e-10       1.574001182929e-13      -6.412093910178e-12       9.723483022064e-16       3.855360847394e-12       6.673867808964e-13      -4.465460254719e-15 
  146       5.978496675009e-10       1.570430049082e-13      -6.433333377264e-12       9.868721599442e-16       3.780201430071e-12       6.574910983713e-13      -4.398417650423e-15 
  147       6.025593040386e-10       1.566199104337e-13      -6.451423909583e-12       1.001536180176e-15       3.706822965024e-12       6.477921787485e-13      -4.331421339474e-15 
  148       6.072472532761e-10       1.561316907390e-13      -6.466315333323e-12       1.016340891074e-15       3.635220453274e-12       6.382891644503e-13      -4.264481262143e-15 
  149       6.119123183726e-10       1.555793053344e-13      -6.477958944459e-12       1.031286803047e-15       3.565382402615e-12       6.289803529949e-13      -4.197604629724e-15 
  150       6.165532615216e-10       1.549638192166e-13      -6.486307551116e-12       1.046374408278e-15       3.497290673013e-12       6.198631767390e-13      -4.130795849606e-15 
  151       6.211688031110e-10       1.542864047150e-13      -6.491315515945e-12       1.061604180261e-15       3.430920322010e-12       6.109341826215e-13      -4.064056450346e-15 
  152       6.257576208837e-10       1.535483433381e-13      -6.492938798487e-12       1.076976573341e-15       3.366239450126e-12       6.021890119066e-13      -3.997385006740e-15 
  153       6.303183490976e-10       1.527510276192e-13      -6.491134997550e-12       1.092492022244e-15       3.303209046260e-12       5.936223799272e-13      -3.930777064898e-15 
  154       6.348495776866e-10       1.518959629633e-13      -6.485863393570e-12       1.108150941621e-15       3.241782833094e-12       5.852280558279e-13      -3.864225067311e-15 
  155       6.393498514201e-10       1.509847694923e-13      -6.477084990988e-12       1.123953725581e-15       3.181907112495e-12       5.769988423082e-13      -3.797718277927e-15 
  156       6.438176690643e-10       1.500191838920e-13      -6.464762560613e-12       1.139900747228e-15       3.123520610915e-12       5.689265553662e-13      -3.731242707225e-15 
  157       6.482514825417e-10       1.490010612580e-13      -6.448860681998e-12       1.155992358202e-15       3.066554324799e-12       5.610020040412e-13      -3.664781037281e-15 
  158       6.526496960922e-10       1.479323769415e-13      -6.429345785805e-12       1.172228888210e-15       3.010931365979e-12       5.532149701576e-13      -3.598312546845e-15 
  159       6.570106654329e-10       1.468152283960e-13      -6.406186196178e-12       1.188610644567e-15       2.956566807083e-12       5.455541880676e-13      -3.531813036413e-15 
  160       6.613326969188e-10       1.456518370232e-13      -6.379352173109e-12       1.205137911731e-15       2.903367526935e-12       5.380073243948e-13      -3.465254753296e-15 
  161       6.656141637198e-10       1.444444985267e-13      -6.348815789628e-12       1.221810930492e-15       2.851251290212e-12       5.305637633841e-13      -3.398619658545e-15 
