# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
  192       1.159986788280e-13       9.191812800852e-13       1.247278394423e-12       6.558715075318e-13                     -nan       2.112767341826e-13       2.111946657373e-12 
  193       1.151213668370e-13       9.111700298049e-13       1.248033839504e-12       6.539951597622e-13                     -nan       2.091744676610e-13       2.091339859533e-12 
  194       1.142571233889e-13       9.032796908830e-13       1.248924585740e-12       6.521745239671e-13                     -nan       2.071068833808e-13       2.071074662202e-12 
  195       1.134055123006e-13       8.955063690794e-13       1.249948838562e-12       6.504077769597e-13                     -nan       2.050729091382e-13       2.051140531110e-12 
  196       1.125660455933e-13       8.878457113077e-13       1.251104504181e-12       6.486928869234e-13                     -nan       2.030713500095e-13       2.031525722998e-12 
  197       1.117381826285e-13       8.802928980188e-13       1.252389184475e-12       6.470276099383e-13                     -nan       2.011008863310e-13       2.012217265706e-12 
  198       1.109213292457e-13       8.728426355858e-13       1.253800171870e-12       6.454094865076e-13                     -nan       1.991600716781e-13       1.993200938254e-12 
  199       1.101148368987e-13       8.654891486877e-13       1.255334444222e-12       6.438358380839e-13                     -nan       1.972473308456e-13       1.974461250935e-12 
  200       1.093180017926e-13       8.582261726938e-13       1.256988659699e-12       6.423037635963e-13                     -nan       1.953609578269e-13       1.955981425391e-12 
  201       1.085302176694e-13       8.510483091693e-13       1.258759999278e-12       6.408107318741e-13                     -nan       1.934994788557e-13       1.937746965205e-12 
  202       1.077514481207e-13       8.439552161302e-13       1.260648771940e-12       6.393564133029e-13                     -nan       1.916627746307e-13       1.919756693289e-12 
  203       1.069817863874e-13       8.369477027647e-13       1.262655985916e-12       6.379409724594e-13                     -nan       1.898510344497e-13       1.902012465418e-12 
  204       1.062213043373e-13       8.300263896496e-13       1.264782515197e-12       6.365644822722e-13                     -nan       1.880643974174e-13       1.884515641354e-12 
  205       1.054700520561e-13       8.231917051633e-13       1.267029096929e-12       6.352269223092e-13                     -nan       1.863029515042e-13       1.867267075540e-12 
  206       1.047280574386e-13       8.164438818990e-13       1.269396328794e-12       6.339281770652e-13                     -nan       1.845667326046e-13       1.850267107799e-12 
  207       1.039953257794e-13       8.097829530774e-13       1.271884666403e-12       6.326680342497e-13                     -nan       1.828557235958e-13       1.833515554030e-12 
  208       1.032718393640e-13       8.032087489595e-13       1.274494420678e-12       6.314461830746e-13                     -nan       1.811698533963e-13       1.817011696908e-12 
  209       1.025575570599e-13       7.967208932598e-13       1.277225755243e-12       6.302622125415e-13                     -nan       1.795089960250e-13       1.800754276578e-12 
  210       1.018524139077e-13       7.903187995593e-13       1.280078683810e-12       6.291156097302e-13                     -nan       1.778729696591e-13       1.784741481356e-12 
  211       1.011563207118e-13       7.840016677180e-13       1.283053067566e-12       6.280057580851e-13                     -nan       1.762615356931e-13       1.768970938423e-12 
  212       1.004691636316e-13       7.777684802881e-13       1.286148612564e-12       6.269319357043e-13                     -nan       1.746743977976e-13       1.753439704523e-12 
  213       9.979080377256e-14       7.716179989270e-13       1.289364867103e-12       6.258933136259e-13                     -nan       1.731112009773e-13       1.738144256661e-12 
  214       9.912107677717e-14       7.655487608100e-13       1.292701219124e-12       6.248889541168e-13                     -nan       1.715715306304e-13       1.723080482801e-12 
  215       9.845979241585e-14       7.595590750434e-13       1.296156893592e-12       6.239178089596e-13                     -nan       1.700549116067e-13       1.708243672564e-12 
  216       9.780673417806e-14       7.536470190773e-13       1.299730949883e-12       6.229787177406e-13                     -nan       1.685608072662e-13       1.693628507920e-12 
  217       9.716165886329e-14       7.478104351187e-13       1.303422279176e-12       6.220704061374e-13                     -nan       1.670886185380e-13       1.679229053892e-12 
  218       9.652429617209e-14       7.420469265442e-13       1.307229601835e-12       6.211914842065e-13                     -nan       1.656376829789e-13       1.665038749251e-12 
  219       9.589434829702e-14       7.363538543131e-13       1.311151464800e-12       6.203404446713e-13                     -nan       1.642072738316e-13       1.651050397210e-12 
  220       9.527148951372e-14       7.307283333803e-13       1.315186238973e-12       6.195156612090e-13                     -nan       1.627965990839e-13       1.637256156127e-12 
  221       9.465536577188e-14       7.251672291090e-13       1.319332116607e-12       6.187153867392e-13                     -nan       1.614048005269e-13       1.623647530198e-12 
  222       9.404559428628e-14       7.196671536841e-13       1.323587108690e-12       6.179377517109e-13                     -nan       1.600309528139e-13       1.610215360157e-12 
  223       9.344176312777e-14       7.142244625246e-13       1.327949042336e-12       6.171807623905e-13                     -nan       1.586740625187e-13       1.596949813969e-12 
  224       9.284352084015e-14       7.088360441670e-13       1.332415968228e-12       6.164426531882e-13                     -nan       1.573332778464e-13       1.583842455628e-12 
  225       9.225085253929e-14       7.035017537649e-13       1.336987417467e-12       6.157229723518e-13                     -nan       1.560085346947e-13       1.570892618561e-12 
  226       9.166382077611e-14       6.982221291257e-13       1.341663220484e-12       6.150215627709e-13                     -nan       1.546999503136e-13       1.558101424038e-12 
  227       9.108247691303e-14       6.929976096169e-13       1.346443102622e-12       6.143382133487e-13                     -nan       1.534076159500e-13       1.545469735586e-12 
  228       9.050686092927e-14       6.878285344684e-13       1.351326682498e-12       6.136726581327e-13                     -nan       1.521315964080e-13       1.532998154633e-12 
  229       8.993700122622e-14       6.827151410747e-13       1.356313470364e-12       6.130245754451e-13                     -nan       1.508719296094e-13       1.520687016151e-12 
  230       8.937291443281e-14       6.776575632969e-13       1.361402866477e-12       6.123935870137e-13                     -nan       1.496286261530e-13       1.508536384308e-12 
  231       8.881460521087e-14       6.726558297649e-13       1.366594159458e-12       6.117792571020e-13                     -nan       1.484016688759e-13       1.496546048105e-12 
  232       8.826206606045e-14       6.677098621796e-13       1.371886524656e-12       6.111810916406e-13                     -nan       1.471910124128e-13       1.484715517025e-12 
  233       8.771527712523e-14       6.628194736151e-13       1.377279022515e-12       6.105985373570e-13                     -nan       1.459965827564e-13       1.473044016680e-12 
  234       8.717420599781e-14       6.579843668203e-13       1.382770596933e-12       6.100309809067e-13                     -nan       1.448182768177e-13       1.461530484453e-12 
  235       8.663880752514e-14       6.532041325220e-13       1.388360073629e-12       6.094777480038e-13                     -nan       1.436559619862e-13       1.450173565145e-12 
  236       8.610902361382e-14       6.484782477261e-13       1.394046158508e-12       6.089381025514e-13                     -nan       1.425094756900e-13       1.438971606618e-12 
  237       8.558478303546e-14       6.438060740204e-13       1.399827436019e-12       6.084112457722e-13                     -nan       1.413786249557e-13       1.427922655443e-12 
  238       8.506600123210e-14       6.391868558763e-13       1.405702367525e-12       6.078963153394e-13                     -nan       1.402631859692e-13       1.417024452543e-12 
  239       8.455258012146e-14       6.346197189511e-13       1.411669289664e-12       6.073923845073e-13                     -nan       1.391629036350e-13       1.406274428840e-12 
  240       8.404440790240e-14       6.301036683904e-13       1.417726412712e-12       6.068984612414e-13                     -nan       1.380774911374e-13       1.395669700898e-12 
  241       8.354135886020e-14       6.256375871298e-13       1.423871818946e-12       6.064134873497e-13                     -nan       1.370066294996e-13       1.385207066569e-12 
  242       8.304329317198e-14       6.212202341973e-13       1.430103461014e-12       6.059363376128e-13                     -nan       1.359499671449e-13       1.374883000641e-12 
  243       8.255005671198e-14       6.168502430153e-13       1.436419160288e-12       6.054658189147e-13                     -nan       1.349071194561e-13       1.364693650478e-12 
  244       8.206148085700e-14       6.125261197029e-13       1.442816605238e-12       6.050006693736e-13                     -nan       1.338776683359e-13       1.354634831668e-12 
  245       8.157738229169e-14       6.082462413779e-13       1.449293349791e-12       6.045395574722e-13                     -nan       1.328611617673e-13       1.344702023669e-12 
  246       8.109756281394e-14       6.040088544590e-13       1.455846811694e-12       6.040810811885e-13                     -nan       1.318571133735e-13       1.334890365452e-12 
  247       8.062180914023e-14       5.998120729680e-13       1.462474270878e-12       6.036237671263e-13                     -nan       1.308650019780e-13       1.325194651149e-12 
  248       8.014989271098e-14       5.956538768319e-13       1.469172867825e-12       6.031660696460e-13                     -nan       1.298842711653e-13       1.315609325695e-12 
  249       7.968156949593e-14       5.915321101847e-13       1.475939601927e-12       6.027063699950e-13                     -nan       1.289143288403e-13       1.306128480475e-12 
