# Intensity and polariztion noise spectra, DLM: Noise spectra for temperature and polarization
# for l=2 to 4500,
#    1:l                      2:Nl (temp)              3:Nl (pol)           
       4.300000000000e+02       1.495619458288e-04       1.459749396657e-06 
       4.310000000000e+02       1.491090054534e-04       1.456214072383e-06 
       4.320000000000e+02       1.486507865519e-04       1.452697991614e-06 
       4.330000000000e+02       1.482026760649e-04       1.449201007461e-06 
       4.340000000000e+02       1.477493152398e-04       1.445722974489e-06 
       4.350000000000e+02       1.473059803739e-04       1.442263748700e-06 
       4.360000000000e+02       1.468574234017e-04       1.438823187515e-06 
       4.370000000000e+02       1.464112703546e-04       1.435401149759e-06 
       4.380000000000e+02       1.459749695906e-04       1.431997495641e-06 
       4.390000000000e+02       1.455335172979e-04       1.428612086740e-06 
       4.400000000000e+02       1.450944119303e-04       1.425244785986e-06 
       4.410000000000e+02       1.446576233546e-04       1.421895457646e-06 
       4.420000000000e+02       1.442231552330e-04       1.418563967306e-06 
       4.430000000000e+02       1.437909887812e-04       1.415250181858e-06 
       4.440000000000e+02       1.433683416742e-04       1.411953969481e-06 
       4.450000000000e+02       1.429406841553e-04       1.408675199627e-06 
       4.460000000000e+02       1.425081013591e-04       1.405413743009e-06 
       4.470000000000e+02       1.420849662293e-04       1.402169471581e-06 
       4.480000000000e+02       1.416640397915e-04       1.398942258527e-06 
       4.490000000000e+02       1.412453148254e-04       1.395731978244e-06 
       4.500000000000e+02       1.408287729685e-04       1.392538506330e-06 
       4.510000000000e+02       1.404143959206e-04       1.389361719568e-06 
       4.520000000000e+02       1.400021877664e-04       1.386201495914e-06 
       4.530000000000e+02       1.395851920994e-04       1.383057714482e-06 
       4.540000000000e+02       1.391772715526e-04       1.379930255531e-06 
       4.550000000000e+02       1.387646251349e-04       1.376819000449e-06 
       4.560000000000e+02       1.383609419769e-04       1.373723831747e-06 
       4.570000000000e+02       1.379593371768e-04       1.370644633037e-06 
       4.580000000000e+02       1.375530544494e-04       1.367581289026e-06 
       4.590000000000e+02       1.371556124965e-04       1.364533685500e-06 
       4.600000000000e+02       1.367535319808e-04       1.361501709313e-06 
       4.610000000000e+02       1.363535222831e-04       1.358485248376e-06 
       4.620000000000e+02       1.359622094739e-04       1.355484191639e-06 
       4.630000000000e+02       1.355663060825e-04       1.352498429088e-06 
       4.640000000000e+02       1.351724534736e-04       1.349527851726e-06 
       4.650000000000e+02       1.347871547188e-04       1.346572351564e-06 
       4.660000000000e+02       1.343973134250e-04       1.343631821611e-06 
       4.670000000000e+02       1.340094700580e-04       1.340706155858e-06 
       4.680000000000e+02       1.336236181499e-04       1.337795249275e-06 
       4.690000000000e+02       1.332397512637e-04       1.334898997790e-06 
       4.700000000000e+02       1.328578409193e-04       1.332017298287e-06 
       4.710000000000e+02       1.324778697516e-04       1.329150048590e-06 
       4.720000000000e+02       1.320998314762e-04       1.326297147454e-06 
       4.730000000000e+02       1.317237308553e-04       1.323458494554e-06 
       4.740000000000e+02       1.313495286150e-04       1.320633990477e-06 
       4.750000000000e+02       1.309772075985e-04       1.317823536709e-06 
       4.760000000000e+02       1.306067836941e-04       1.315027035625e-06 
       4.770000000000e+02       1.302382288078e-04       1.312244390483e-06 
       4.780000000000e+02       1.298653974087e-04       1.309475505409e-06 
       4.790000000000e+02       1.295005552018e-04       1.306720285391e-06 
       4.800000000000e+02       1.291375530012e-04       1.303978636269e-06 
       4.810000000000e+02       1.287763629432e-04       1.301250464724e-06 
       4.820000000000e+02       1.284109750132e-04       1.298535678270e-06 
       4.830000000000e+02       1.280534171846e-04       1.295834185245e-06 
       4.840000000000e+02       1.276916788856e-04       1.293145894801e-06 
       4.850000000000e+02       1.273376861714e-04       1.290470716897e-06 
       4.860000000000e+02       1.269795632647e-04       1.287808562287e-06 
       4.870000000000e+02       1.266290908161e-04       1.285159342515e-06 
       4.880000000000e+02       1.262745165992e-04       1.282522969905e-06 
       4.890000000000e+02       1.259217263051e-04       1.279899357551e-06 
       4.900000000000e+02       1.255764717203e-04       1.277288419311e-06 
       4.910000000000e+02       1.252271634687e-04       1.274690069796e-06 
       4.920000000000e+02       1.248796004806e-04       1.272104224367e-06 
       4.930000000000e+02       1.245337445420e-04       1.269530799121e-06 
       4.940000000000e+02       1.241952905406e-04       1.266969710885e-06 
       4.950000000000e+02       1.238528289615e-04       1.264420877213e-06 
       4.960000000000e+02       1.235120581009e-04       1.261884216369e-06 
       4.970000000000e+02       1.231729617081e-04       1.259359647329e-06 
       4.980000000000e+02       1.228355344385e-04       1.256847089765e-06 
       4.990000000000e+02       1.224997709743e-04       1.254346464046e-06 
       5.000000000000e+02       1.221656443440e-04       1.251857691224e-06 
       5.010000000000e+02       1.218331709899e-04       1.249380693027e-06 
       5.020000000000e+02       1.215023023638e-04       1.246915391858e-06 
       5.030000000000e+02       1.211730441523e-04       1.244461710782e-06 
       5.040000000000e+02       1.208399728041e-04       1.242019573519e-06 
       5.050000000000e+02       1.205139448245e-04       1.239588904442e-06 
       5.060000000000e+02       1.201894795171e-04       1.237169628567e-06 
       5.070000000000e+02       1.198665934824e-04       1.234761671543e-06 
       5.080000000000e+02       1.195399405278e-04       1.232364959653e-06 
       5.090000000000e+02       1.192201687806e-04       1.229979419802e-06 
       5.100000000000e+02       1.189019506252e-04       1.227604979509e-06 
       5.110000000000e+02       1.185799922426e-04       1.225241566908e-06 
       5.120000000000e+02       1.182648373142e-04       1.222889110735e-06 
       5.130000000000e+02       1.179459815274e-04       1.220547540322e-06 
       5.140000000000e+02       1.176338489546e-04       1.218216785597e-06 
       5.150000000000e+02       1.173180334043e-04       1.215896777069e-06 
       5.160000000000e+02       1.170088933688e-04       1.213587445830e-06 
       5.170000000000e+02       1.166960990145e-04       1.211288723544e-06 
       5.180000000000e+02       1.163848042645e-04       1.209000542444e-06 
       5.190000000000e+02       1.160750044331e-04       1.206722835324e-06 
       5.200000000000e+02       1.157717210371e-04       1.204455535534e-06 
       5.210000000000e+02       1.154648514151e-04       1.202198576977e-06 
       5.220000000000e+02       1.151594414460e-04       1.199951894099e-06 
       5.230000000000e+02       1.148554758797e-04       1.197715421886e-06 
       5.240000000000e+02       1.145529502071e-04       1.195489095857e-06 
       5.250000000000e+02       1.142518813166e-04       1.193272852062e-06 
       5.260000000000e+02       1.139522113073e-04       1.191066627074e-06 
       5.270000000000e+02       1.136539571452e-04       1.188870357982e-06 
       5.280000000000e+02       1.133571144348e-04       1.186683982390e-06 
       5.290000000000e+02       1.130616681408e-04       1.184507438410e-06 
       5.300000000000e+02       1.127676032755e-04       1.182340664654e-06 
       5.310000000000e+02       1.124749155491e-04       1.180183600236e-06 
       5.320000000000e+02       1.121835900498e-04       1.178036184759e-06 
       5.330000000000e+02       1.118888668210e-04       1.175898358316e-06 
       5.340000000000e+02       1.116002663922e-04       1.173770061482e-06 
       5.350000000000e+02       1.113130261929e-04       1.171651235311e-06 
       5.360000000000e+02       1.110223941877e-04       1.169541821331e-06 
       5.370000000000e+02       1.107378114914e-04       1.167441761536e-06 
       5.380000000000e+02       1.104545554015e-04       1.165350998388e-06 
       5.390000000000e+02       1.101679454441e-04       1.163269474806e-06 
       5.400000000000e+02       1.098873117534e-04       1.161197134167e-06 
       5.410000000000e+02       1.096033530366e-04       1.159133920295e-06 
       5.420000000000e+02       1.093253044947e-04       1.157079777463e-06 
       5.430000000000e+02       1.090439492135e-04       1.155034650385e-06 
       5.440000000000e+02       1.087639015343e-04       1.152998484214e-06 
       5.450000000000e+02       1.084896812093e-04       1.150971224534e-06 
       5.460000000000e+02       1.082121816298e-04       1.148952817360e-06 
       5.470000000000e+02       1.079359673635e-04       1.146943209131e-06 
       5.480000000000e+02       1.076610239881e-04       1.144942346710e-06 
       5.490000000000e+02       1.073873476714e-04       1.142950177371e-06 
       5.500000000000e+02       1.071149135210e-04       1.140966648807e-06 
       5.510000000000e+02       1.068481425188e-04       1.138991709117e-06 
       5.520000000000e+02       1.065781685401e-04       1.137025306804e-06 
       5.530000000000e+02       1.063094255375e-04       1.135067390774e-06 
       5.540000000000e+02       1.060418992994e-04       1.133117910329e-06 
       5.550000000000e+02       1.057712445409e-04       1.131176815166e-06 
       5.560000000000e+02       1.055061537230e-04       1.129244055371e-06 
       5.570000000000e+02       1.052422582462e-04       1.127319581415e-06 
       5.580000000000e+02       1.049795440362e-04       1.125403344153e-06 
       5.590000000000e+02       1.047180285311e-04       1.123495294817e-06 
       5.600000000000e+02       1.044576767221e-04       1.121595385016e-06 
       5.610000000000e+02       1.041942517260e-04       1.119703566730e-06 
       5.620000000000e+02       1.039362400826e-04       1.117819792306e-06 
       5.630000000000e+02       1.036751737464e-04       1.115944014457e-06 
       5.640000000000e+02       1.034194779300e-04       1.114076186256e-06 
       5.650000000000e+02       1.031649076238e-04       1.112216261136e-06 
       5.660000000000e+02       1.029073156923e-04       1.110364192882e-06 
       5.670000000000e+02       1.026550199026e-04       1.108519935632e-06 
       5.680000000000e+02       1.023997210627e-04       1.106683443871e-06 
       5.690000000000e+02       1.021455596118e-04       1.104854672428e-06 
       5.700000000000e+02       1.018966203441e-04       1.103033576475e-06 
       5.710000000000e+02       1.016447007326e-04       1.101220111522e-06 
       5.720000000000e+02       1.013938929982e-04       1.099414233413e-06 
       5.730000000000e+02       1.011442095181e-04       1.097615898326e-06 
       5.740000000000e+02       1.008996485150e-04       1.095825062765e-06 
       5.750000000000e+02       1.006521497160e-04       1.094041683563e-06 
       5.760000000000e+02       1.004057395487e-04       1.092265717875e-06 
       5.770000000000e+02       1.001604200553e-04       1.090497123176e-06 
       5.780000000000e+02       9.991616212959e-05       1.088735857256e-06 
       5.790000000000e+02       9.967298863587e-05       1.086981878223e-06 
       5.800000000000e+02       9.943087571730e-05       1.085235144494e-06 
       5.810000000000e+02       9.918981513113e-05       1.083495614793e-06 
       5.820000000000e+02       9.894980902621e-05       1.081763248154e-06 
       5.830000000000e+02       9.871084919960e-05       1.080038003911e-06 
       5.840000000000e+02       9.846905554495e-05       1.078319841696e-06 
       5.850000000000e+02       9.823217613904e-05       1.076608721444e-06 
       5.860000000000e+02       9.799631855608e-05       1.074904603380e-06 
