# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
  195       1.149640033123e-13       9.003110945325e-13       1.253900199257e-12       6.519083985347e-13                     -nan       2.091932832610e-13       2.100575374211e-12 
  196       1.141164890704e-13       8.926198890603e-13       1.255099667576e-12       6.501969137284e-13                     -nan       2.071509273084e-13       2.080490798477e-12 
  197       1.132806810028e-13       8.850369086329e-13       1.256429343763e-12       6.485351564488e-13                     -nan       2.051403020754e-13       2.060719989595e-12 
  198       1.124559786272e-13       8.775568383005e-13       1.257886541570e-12       6.469206637593e-13                     -nan       2.031599316669e-13       2.041248385199e-12 
  199       1.116417264991e-13       8.701738794361e-13       1.259468260171e-12       6.453507533504e-13                     -nan       2.012082087860e-13       2.022060123677e-12 
  200       1.108372133399e-13       8.628817420884e-13       1.261171179040e-12       6.438225200609e-13                     -nan       1.992833926720e-13       2.003138023776e-12 
  201       1.100418264376e-13       8.556750060561e-13       1.262992501931e-12       6.423334290752e-13                     -nan       1.973839795318e-13       1.984467240922e-12 
  202       1.092555289544e-13       8.485533283597e-13       1.264932566636e-12       6.408831499690e-13                     -nan       1.955098476038e-13       1.966046569646e-12 
  203       1.084784150712e-13       8.415175219157e-13       1.266992411982e-12       6.394718471155e-13                     -nan       1.936611900069e-13       1.947877910112e-12 
  204       1.077105573681e-13       8.345682102488e-13       1.269172942896e-12       6.380995930802e-13                     -nan       1.918381486453e-13       1.929962654506e-12 
  205       1.069520064109e-13       8.277058238888e-13       1.271474927792e-12       6.367663669057e-13                     -nan       1.900408132480e-13       1.912301677504e-12 
  206       1.062027903376e-13       8.209305967693e-13       1.273898995957e-12       6.354720523968e-13                     -nan       1.882692204088e-13       1.894895326751e-12 
  207       1.054629144452e-13       8.142425626246e-13       1.276445634943e-12       6.342164364046e-13                     -nan       1.865233526252e-13       1.877743413325e-12 
  208       1.047323607761e-13       8.076415513882e-13       1.279115187952e-12       6.329992071122e-13                     -nan       1.848031373382e-13       1.860845202222e-12 
  209       1.040110877048e-13       8.011271855901e-13       1.281907851226e-12       6.318199523190e-13                     -nan       1.831084459716e-13       1.844199402817e-12 
  210       1.032990295244e-13       7.946988767546e-13       1.284823671432e-12       6.306781577257e-13                     -nan       1.814390929716e-13       1.827804159347e-12 
  211       1.025960960333e-13       7.883558217986e-13       1.287862543056e-12       6.295732052190e-13                     -nan       1.797948348462e-13       1.811657041377e-12 
  212       1.019021721218e-13       7.820969994284e-13       1.291024205784e-12       6.285043711566e-13                     -nan       1.781753692049e-13       1.795755034277e-12 
  213       1.012171173586e-13       7.759211665385e-13       1.294308241897e-12       6.274708246518e-13                     -nan       1.765803337978e-13       1.780094529694e-12 
  214       1.005407655775e-13       7.698268546087e-13       1.297714073654e-12       6.264716258585e-13                     -nan       1.750093055553e-13       1.764671316023e-12 
  215       9.987292446366e-14       7.638123661019e-13       1.301240960682e-12       6.255057242561e-13                     -nan       1.734617996277e-13       1.749480568886e-12 
  216       9.921337514082e-14       7.578757708624e-13       1.304887997365e-12       6.245719569341e-13                     -nan       1.719372684242e-13       1.734516841597e-12 
  217       9.856187175733e-14       7.520149025130e-13       1.308654110230e-12       6.236690468770e-13                     -nan       1.704351006531e-13       1.719774055640e-12 
  218       9.791814107300e-14       7.462273548531e-13       1.312538055339e-12       6.227956012493e-13                     -nan       1.689546203606e-13       1.705245491144e-12 
  219       9.728188204564e-14       7.405104782567e-13       1.316538415671e-12       6.219501096801e-13                     -nan       1.674950859708e-13       1.690923777350e-12 
  220       9.665276541764e-14       7.348613760696e-13       1.320653598516e-12       6.211309425479e-13                     -nan       1.660556893247e-13       1.676800883089e-12 
  221       9.603043330257e-14       7.292769010076e-13       1.324881832861e-12       6.203363492658e-13                     -nan       1.646355547200e-13       1.662868107252e-12 
  222       9.541449877182e-14       7.237536515542e-13       1.329221166777e-12       6.195644565657e-13                     -nan       1.632337379506e-13       1.649116069265e-12 
  223       9.480454544110e-14       7.182879683583e-13       1.333669464807e-12       6.188132667838e-13                     -nan       1.618492253458e-13       1.635534699563e-12 
  224       9.420021805222e-14       7.128767274119e-13       1.338224815305e-12       6.180810106120e-13                     -nan       1.604811477481e-13       1.622115358159e-12 
  225       9.360150154459e-14       7.075197837020e-13       1.342886786942e-12       6.173672341022e-13                     -nan       1.591294397187e-13       1.608857361420e-12 
  226       9.300845912841e-14       7.022176777180e-13       1.347655247937e-12       6.166717782391e-13                     -nan       1.577942208613e-13       1.595761856541e-12 
  227       9.242114270687e-14       6.969708511009e-13       1.352529961747e-12       6.159944298896e-13                     -nan       1.564755842473e-13       1.582829726731e-12 
  228       9.183959267943e-14       6.917796449372e-13       1.357510585433e-12       6.153349209311e-13                     -nan       1.551735959676e-13       1.570061586753e-12 
  229       9.126383774508e-14       6.866442980542e-13       1.362596668021e-12       6.146929273807e-13                     -nan       1.538882946837e-13       1.557457778463e-12 
  230       9.069389470554e-14       6.815649453151e-13       1.367787648867e-12       6.140680685241e-13                     -nan       1.526196911789e-13       1.545018366353e-12 
  231       9.012976826854e-14       6.765416159133e-13       1.373082856021e-12       6.134599060441e-13                     -nan       1.513677679092e-13       1.532743133091e-12 
  232       8.957145085105e-14       6.715742316677e-13       1.378481504595e-12       6.128679431494e-13                     -nan       1.501324785553e-13       1.520631575056e-12 
  233       8.901892238256e-14       6.666626053173e-13       1.383982695120e-12       6.122916237037e-13                     -nan       1.489137475729e-13       1.508682897882e-12 
  234       8.847215010830e-14       6.618064388164e-13       1.389585411917e-12       6.117303313543e-13                     -nan       1.477114697449e-13       1.496896012001e-12 
  235       8.793108839249e-14       6.570053216290e-13       1.395288521459e-12       6.111833886605e-13                     -nan       1.465255097318e-13       1.485269528173e-12 
  236       8.739567852159e-14       6.522587290241e-13       1.401090770731e-12       6.106500562234e-13                     -nan       1.453557016234e-13       1.473801753038e-12 
  237       8.686584850756e-14       6.475660203703e-13       1.406990785602e-12       6.101295318135e-13                     -nan       1.442018484900e-13       1.462490684647e-12 
  238       8.634151289109e-14       6.429264374307e-13       1.412987069182e-12       6.096209495005e-13                     -nan       1.430637219334e-13       1.451334008005e-12 
  239       8.582257254488e-14       6.383391026580e-13       1.419078000190e-12       6.091233787815e-13                     -nan       1.419410616384e-13       1.440329090613e-12 
  240       8.530891447684e-14       6.338030174889e-13       1.425261831320e-12       6.086358237099e-13                     -nan       1.408335749239e-13       1.429472978004e-12 
  241       8.480041163337e-14       6.293170606394e-13       1.431536687599e-12       6.081572220242e-13                     -nan       1.397409362942e-13       1.418762389287e-12 
  242       8.429692270260e-14       6.248799863995e-13       1.437900564756e-12       6.076864442772e-13                     -nan       1.386627869900e-13       1.408193712683e-12 
  243       8.379829191765e-14       6.204904229280e-13       1.444351327587e-12       6.072222929640e-13                     -nan       1.375987345401e-13       1.397763001067e-12 
  244       8.330434885985e-14       6.161468705475e-13       1.450886708314e-12       6.067635016516e-13                     -nan       1.365483523122e-13       1.387465967511e-12 
  245       8.281490826203e-14       6.118477000393e-13       1.457504304955e-12       6.063087341072e-13                     -nan       1.355111790644e-13       1.377297980817e-12 
  246       8.232976981171e-14       6.075911509378e-13       1.464201579684e-12       6.058565834269e-13                     -nan       1.344867184962e-13       1.367254061062e-12 
  247       8.184871795441e-14       6.033753298261e-13       1.470975857198e-12       6.054055711651e-13                     -nan       1.334744388000e-13       1.357328875138e-12 
  248       8.137152169686e-14       5.991982086303e-13       1.477824323079e-12       6.049541464627e-13                     -nan       1.324737722121e-13       1.347516732289e-12 
  249       8.089793441025e-14       5.950576229147e-13       1.484744022160e-12       6.045006851762e-13                     -nan       1.314841145642e-13       1.337811579654e-12 
